Elapsed Time 	Action 	 X	Y
9265.95	Pressed Left	2439	1226
9272.992	Pressed Left	1570	597
9273.019	Pressed Left	1571	593
9280.22	Pressed Left	1310	831
9280.246	Pressed Left	1313	843
9288.392	Pressed Left	1410	790
9288.417	Pressed Left	1409	783
9288.449	Key	LShiftKey
9288.463	Pressed Left	2394	1225
9288.468	Key	LShiftKey
9288.483	Pressed Left	2391	1260
9288.488	Key	LShiftKey
9288.503	Pressed Left	2439	1226
9295.562	Pressed Left	1326	831
9295.588	Pressed Left	1316	842
9295.62	Key	LShiftKey
9295.635	Pressed Left	2394	1225
9295.64	Key	LShiftKey
9295.655	Pressed Left	2391	1260
9295.66	Key	LShiftKey
9295.675	Pressed Left	2439	1226
9303.27	Pressed Left	1250	880
9303.296	Pressed Left	1239	877
9303.328	Key	LShiftKey
9303.343	Pressed Left	2394	1225
9303.348	Key	LShiftKey
9303.363	Pressed Left	2391	1260
9303.368	Key	LShiftKey
9303.383	Pressed Left	2439	1226
9310.574	Pressed Left	1419	791
9310.6	Pressed Left	1408	787
9310.632	Key	LShiftKey
9310.646	Pressed Left	2394	1225
9310.651	Key	LShiftKey
9310.665	Pressed Left	2391	1260
9310.67	Key	LShiftKey
9310.685	Pressed Left	2439	1226
9318.563	Pressed Left	1484	644
9318.588	Pressed Left	1482	630
9318.62	Key	LShiftKey
9318.635	Pressed Left	2394	1225
9318.64	Key	LShiftKey
9318.655	Pressed Left	2391	1260
9318.66	Key	LShiftKey
9318.675	Pressed Left	2439	1226
9327.124	Pressed Left	1131	930
9327.15	Pressed Left	1131	940
9334.213	Pressed Left	1318	842
9334.239	Pressed Left	1306	827
9334.271	Key	LShiftKey
9334.286	Pressed Left	2394	1225
9334.291	Key	LShiftKey
9334.306	Pressed Left	2391	1260
9334.311	Key	LShiftKey
9334.325	Pressed Left	2439	1226
9341.381	Pressed Left	1554	584
9341.407	Pressed Left	1561	595
9348.754	Pressed Left	1197	1040
9348.78	Pressed Left	1207	1028
9356.095	Pressed Left	1036	769
9356.121	Pressed Left	1028	765
9356.153	Key	LShiftKey
9356.168	Pressed Left	2394	1225
9356.173	Key	LShiftKey
9356.189	Pressed Left	2391	1260
9356.194	Key	LShiftKey
9356.209	Pressed Left	2439	1226
9363.423	Pressed Left	1314	836
9363.45	Pressed Left	1328	831
9363.482	Key	LShiftKey
9363.497	Pressed Left	2394	1225
9363.502	Key	LShiftKey
9363.517	Pressed Left	2391	1260
9363.522	Key	LShiftKey
9363.537	Pressed Left	2439	1226
9371.553	Pressed Left	1415	784
9371.579	Pressed Left	1411	779
9371.611	Key	LShiftKey
9371.626	Pressed Left	2394	1225
9371.631	Key	LShiftKey
9371.647	Pressed Left	2391	1260
9371.652	Key	LShiftKey
9371.667	Pressed Left	2439	1226
9379.7	Pressed Left	1247	888
9379.725	Pressed Left	1247	878
9386.932	Pressed Left	1555	587
9386.957	Pressed Left	1546	595
9386.989	Key	LShiftKey
9387.003	Pressed Left	2394	1225
9387.008	Key	LShiftKey
9387.023	Pressed Left	2391	1260
9387.028	Key	LShiftKey
9387.043	Pressed Left	2439	1226
9394.315	Pressed Left	1387	689
9394.341	Pressed Left	1392	690
9394.373	Key	LShiftKey
9394.387	Pressed Left	2394	1225
9394.392	Key	LShiftKey
9394.406	Pressed Left	2391	1260
9394.411	Key	LShiftKey
9394.427	Pressed Left	2439	1226
9401.726	Pressed Left	1134	932
9401.752	Pressed Left	1129	937
9409.051	Pressed Left	1561	585
9409.077	Pressed Left	1560	598
9416.247	Pressed Left	1142	941
9416.273	Pressed Left	1136	934
9416.305	Key	LShiftKey
9416.32	Pressed Left	2394	1225
9416.325	Key	LShiftKey
9416.34	Pressed Left	2391	1260
9416.345	Key	LShiftKey
9416.359	Pressed Left	2439	1226
9423.962	Pressed Left	1411	783
9423.988	Pressed Left	1414	784
9424.02	Key	LShiftKey
9424.034	Pressed Left	2394	1225
9424.039	Key	LShiftKey
9424.054	Pressed Left	2391	1260
9424.059	Key	LShiftKey
9424.073	Pressed Left	2439	1226
9431.142	Pressed Left	1492	633
9431.168	Pressed Left	1499	627
9438.635	Pressed Left	1141	942
9438.661	Pressed Left	1142	942
9438.693	Key	LShiftKey
9438.707	Pressed Left	2394	1225
9438.712	Key	LShiftKey
9438.726	Pressed Left	2391	1260
9438.731	Key	LShiftKey
9438.746	Pressed Left	2439	1226
9446.058	Pressed Left	1320	831
9446.084	Pressed Left	1323	836
9446.116	Key	LShiftKey
9446.13	Pressed Left	2394	1225
9446.135	Key	LShiftKey
9446.149	Pressed Left	2391	1260
9446.154	Key	LShiftKey
9446.169	Pressed Left	2439	1226
9453.648	Pressed Left	1568	596
9453.674	Pressed Left	1563	582
9461.038	Pressed Left	1138	937
9461.064	Pressed Left	1133	939
9468.532	Pressed Left	1557	584
9468.558	Pressed Left	1568	584
9468.59	Key	LShiftKey
9468.605	Pressed Left	2394	1225
9468.61	Key	LShiftKey
9468.625	Pressed Left	2391	1260
9468.63	Key	LShiftKey
9468.645	Pressed Left	2439	1226
9476.933	Pressed Left	1395	683
9476.959	Pressed Left	1400	676
9476.991	Key	LShiftKey
9477.005	Pressed Left	2394	1225
9477.01	Key	LShiftKey
9477.025	Pressed Left	2391	1260
9477.03	Key	LShiftKey
9477.044	Pressed Left	2439	1226
9486.031	Pressed Left	1138	936
9486.057	Pressed Left	1130	931
9494.232	Pressed Left	1555	594
9494.259	Pressed Left	1567	587
9501.6	Pressed Left	1131	941
9501.626	Pressed Left	1141	935
9508.648	Pressed Left	1408	775
9508.675	Pressed Left	1408	783
9508.707	Key	LShiftKey
9508.722	Pressed Left	2394	1225
9508.727	Key	LShiftKey
9508.743	Pressed Left	2391	1260
9508.748	Key	LShiftKey
9508.763	Pressed Left	2439	1226
9517.627	Pressed Left	1486	630
9517.653	Pressed Left	1487	630
9525.975	Pressed Left	1389	687
9526.001	Pressed Left	1395	689
9526.033	Key	LShiftKey
9526.048	Pressed Left	2394	1225
9526.053	Key	LShiftKey
9526.068	Pressed Left	2391	1260
9526.073	Key	LShiftKey
9526.087	Pressed Left	2439	1226
9534.253	Pressed Left	1146	935
9534.279	Pressed Left	1146	941
9542.293	Pressed Left	1402	791
9542.319	Pressed Left	1404	786
9549.391	Pressed Left	1246	883
9549.417	Pressed Left	1246	882
9556.453	Pressed Left	1316	831
9556.479	Pressed Left	1314	837
9556.511	Key	LShiftKey
9556.526	Pressed Left	2394	1225
9556.531	Key	LShiftKey
9556.546	Pressed Left	2391	1260
9556.551	Key	LShiftKey
9556.565	Pressed Left	2439	1226
9563.613	Pressed Left	1321	829
9563.639	Pressed Left	1314	843
9563.671	Key	LShiftKey
9563.685	Pressed Left	2394	1225
9563.69	Key	LShiftKey
9563.704	Pressed Left	2391	1260
9563.709	Key	LShiftKey
9563.725	Pressed Left	2439	1226
9571.224	Pressed Left	1420	782
9571.25	Pressed Left	1416	779
9579.146	Pressed Left	1244	882
9579.172	Pressed Left	1248	887
9587.05	Pressed Left	1404	786
9587.076	Pressed Left	1407	792
9595.696	Pressed Left	1237	886
9595.722	Pressed Left	1242	879
9603.32	Pressed Left	1413	781
9603.346	Pressed Left	1409	789
9603.378	Key	LShiftKey
9603.392	Pressed Left	2394	1225
9603.397	Key	LShiftKey
9603.411	Pressed Left	2391	1260
9603.416	Key	LShiftKey
9603.431	Pressed Left	2439	1226
9610.765	Pressed Left	1342	819
9610.791	Pressed Left	1340	824
9618.262	Pressed Left	1238	880
9618.287	Pressed Left	1248	884
9618.319	Key	LShiftKey
9618.334	Pressed Left	2394	1225
9618.339	Key	LShiftKey
9618.354	Pressed Left	2391	1260
9618.359	Key	LShiftKey
9618.374	Pressed Left	2439	1226
9625.87	Pressed Left	1308	833
9625.896	Pressed Left	1312	837
9632.945	Pressed Left	1416	784
9632.971	Pressed Left	1411	790
9633.003	Key	LShiftKey
9633.018	Pressed Left	2394	1225
9633.023	Key	LShiftKey
9633.038	Pressed Left	2391	1260
9633.043	Key	LShiftKey
9633.057	Pressed Left	2439	1226
9640.14	Pressed Left	1499	628
9640.166	Pressed Left	1499	626
9640.198	Key	LShiftKey
9640.213	Pressed Left	2394	1225
9640.218	Key	LShiftKey
9640.233	Pressed Left	2391	1260
9640.238	Key	LShiftKey
9640.252	Pressed Left	2439	1226
9647.425	Pressed Left	1238	880
9647.451	Pressed Left	1224	875
9647.483	Key	LShiftKey
9647.498	Pressed Left	2394	1225
9647.503	Key	LShiftKey
9647.518	Pressed Left	2391	1260
9647.523	Key	LShiftKey
9647.538	Pressed Left	2439	1226
9654.96	Pressed Left	1219	895
9654.985	Pressed Left	1216	893
9655.017	Key	LShiftKey
9655.032	Pressed Left	2394	1225
9655.037	Key	LShiftKey
9655.052	Pressed Left	2391	1260
9655.057	Key	LShiftKey
9655.072	Pressed Left	2439	1226
9662.086	Pressed Left	1411	791
9662.112	Pressed Left	1402	785
9670.417	Pressed Left	1236	885
9670.443	Pressed Left	1232	872
9677.964	Pressed Left	1562	587
9677.99	Pressed Left	1563	594
9678.022	Key	LShiftKey
9678.036	Pressed Left	2394	1225
9678.041	Key	LShiftKey
9678.055	Pressed Left	2391	1260
9678.06	Key	LShiftKey
9678.075	Pressed Left	2439	1226
9685.126	Pressed Left	1233	876
9685.152	Pressed Left	1237	886
9685.184	Key	LShiftKey
9685.201	Pressed Left	2394	1225
9685.206	Key	LShiftKey
9685.221	Pressed Left	2391	1260
9685.226	Key	LShiftKey
9685.241	Pressed Left	2439	1226
9692.416	Pressed Left	1214	887
9692.442	Pressed Left	1211	898
9699.493	Pressed Left	1571	597
9699.519	Pressed Left	1574	589
9699.551	Key	LShiftKey
9699.566	Pressed Left	2394	1225
9699.571	Key	LShiftKey
9699.586	Pressed Left	2391	1260
9699.591	Key	LShiftKey
9699.605	Pressed Left	2439	1226
9707.076	Pressed Left	1229	875
9707.102	Pressed Left	1231	886
9707.134	Key	LShiftKey
9707.148	Pressed Left	2394	1225
9707.153	Key	LShiftKey
9707.167	Pressed Left	2391	1260
9707.172	Key	LShiftKey
9707.187	Pressed Left	2439	1226
9714.957	Pressed Left	1213	885
9714.983	Pressed Left	1201	894
9722.479	Pressed Left	1393	934
9722.505	Pressed Left	1387	922
9722.537	Key	LShiftKey
9722.553	Pressed Left	2394	1225
9722.558	Key	LShiftKey
9722.575	Pressed Left	2391	1260
9722.58	Key	LShiftKey
9722.596	Pressed Left	2439	1226
9729.635	Pressed Left	1315	621
9729.661	Pressed Left	1324	609
9729.693	Key	LShiftKey
9729.707	Pressed Left	2394	1225
9729.712	Key	LShiftKey
9729.727	Pressed Left	2391	1260
9729.732	Key	LShiftKey
9729.747	Pressed Left	2439	1226
9737.488	Pressed Left	1605	455
9737.513	Pressed Left	1594	456
9737.545	Key	LShiftKey
9737.561	Pressed Left	2394	1225
9737.566	Key	LShiftKey
9737.581	Pressed Left	2391	1260
9737.586	Key	LShiftKey
9737.603	Pressed Left	2439	1226
9747.702	Pressed Left	1233	888
9747.728	Pressed Left	1235	878
9747.762	Key	LShiftKey
9747.776	Pressed Left	2394	1225
9747.781	Key	LShiftKey
9747.796	Pressed Left	2391	1260
9747.801	Key	LShiftKey
9747.817	Pressed Left	2439	1226
9755.247	Pressed Left	1204	885
9755.273	Pressed Left	1208	894
9755.305	Key	LShiftKey
9755.319	Pressed Left	2394	1225
9755.324	Key	LShiftKey
9755.339	Pressed Left	2391	1260
9755.344	Key	LShiftKey
9755.359	Pressed Left	2439	1226
9762.646	Pressed Left	1418	796
9762.671	Pressed Left	1417	786
9769.991	Pressed Left	1244	876
9770.017	Pressed Left	1255	878
9770.049	Key	LShiftKey
9770.063	Pressed Left	2394	1225
9770.068	Key	LShiftKey
9770.082	Pressed Left	2391	1260
9770.087	Key	LShiftKey
9770.105	Pressed Left	2439	1226
9777.429	Pressed Left	1402	788
9777.455	Pressed Left	1402	792
9785.179	Pressed Left	1253	886
9785.205	Pressed Left	1241	887
9792.539	Pressed Left	1564	599
9792.565	Pressed Left	1560	591
9799.738	Pressed Left	1230	876
9799.763	Pressed Left	1230	884
9799.795	Key	LShiftKey
9799.81	Pressed Left	2394	1225
9799.815	Key	LShiftKey
9799.83	Pressed Left	2391	1260
9799.835	Key	LShiftKey
9799.85	Pressed Left	2439	1226
9807.472	Pressed Left	1203	890
9807.497	Pressed Left	1209	896
9814.673	Pressed Left	1335	826
9814.698	Pressed Left	1336	819
9814.73	Key	LShiftKey
9814.744	Pressed Left	2394	1225
9814.749	Key	LShiftKey
9814.763	Pressed Left	2391	1260
9814.768	Key	LShiftKey
9814.784	Pressed Left	2439	1226
9823.486	Pressed Left	1332	829
9823.511	Pressed Left	1340	827
9832.511	Pressed Left	1333	829
9832.538	Pressed Left	1326	820
9832.57	Key	LShiftKey
9832.585	Pressed Left	2394	1225
9832.59	Key	LShiftKey
9832.605	Pressed Left	2391	1260
9832.61	Key	LShiftKey
9832.624	Pressed Left	2439	1226
9840.498	Pressed Left	1314	834
9840.524	Pressed Left	1322	834
9840.556	Key	LShiftKey
9840.571	Pressed Left	2394	1225
9840.576	Key	LShiftKey
9840.591	Pressed Left	2391	1260
9840.596	Key	LShiftKey
9840.61	Pressed Left	2439	1226
9847.646	Pressed Left	1409	777
9847.671	Pressed Left	1409	781
9847.703	Key	LShiftKey
9847.717	Pressed Left	2394	1225
9847.722	Key	LShiftKey
9847.737	Pressed Left	2391	1260
9847.742	Key	LShiftKey
9847.756	Pressed Left	2439	1226
9854.817	Pressed Left	1244	878
9854.843	Pressed Left	1247	880
9854.875	Key	LShiftKey
9854.89	Pressed Left	2394	1225
9854.895	Key	LShiftKey
9854.91	Pressed Left	2391	1260
9854.915	Key	LShiftKey
9854.93	Pressed Left	2439	1226
9862.992	Pressed Left	1414	792
9863.017	Pressed Left	1408	780
9863.049	Key	LShiftKey
9863.064	Pressed Left	2394	1225
9863.069	Key	LShiftKey
9863.085	Pressed Left	2391	1260
9863.09	Key	LShiftKey
9863.105	Pressed Left	2439	1226
9870.282	Pressed Left	1323	821
9870.308	Pressed Left	1330	824
9870.34	Key	LShiftKey
9870.354	Pressed Left	2394	1225
9870.359	Key	LShiftKey
9870.373	Pressed Left	2391	1260
9870.378	Key	LShiftKey
9870.393	Pressed Left	2439	1226
9878.011	Pressed Left	1336	821
9878.037	Pressed Left	1336	828
9885.371	Pressed Left	1493	642
9885.397	Pressed Left	1485	634
9892.443	Pressed Left	1222	881
9892.468	Pressed Left	1220	880
9892.5	Key	LShiftKey
9892.515	Pressed Left	2394	1225
9892.52	Key	LShiftKey
9892.535	Pressed Left	2391	1260
9892.54	Key	LShiftKey
9892.555	Pressed Left	2439	1226
9900.301	Pressed Left	1206	890
9900.327	Pressed Left	1205	888
9900.359	Key	LShiftKey
9900.373	Pressed Left	2394	1225
9900.378	Key	LShiftKey
9900.393	Pressed Left	2391	1260
9900.398	Key	LShiftKey
9900.413	Pressed Left	2439	1226
9907.581	Pressed Left	1406	784
9907.607	Pressed Left	1396	787
9907.639	Key	LShiftKey
9907.653	Pressed Left	2394	1225
9907.658	Key	LShiftKey
9907.672	Pressed Left	2391	1260
9907.677	Key	LShiftKey
9907.691	Pressed Left	2439	1226
9915.162	Pressed Left	1499	639
9915.188	Pressed Left	1495	632
9915.22	Key	LShiftKey
9915.234	Pressed Left	2394	1225
9915.239	Key	LShiftKey
9915.253	Pressed Left	2391	1260
9915.258	Key	LShiftKey
9915.273	Pressed Left	2439	1226
9922.711	Pressed Left	1140	931
9922.737	Pressed Left	1138	933
9922.769	Key	LShiftKey
9922.784	Pressed Left	2394	1225
9922.789	Key	LShiftKey
9922.803	Pressed Left	2391	1260
9922.808	Key	LShiftKey
9922.823	Pressed Left	2439	1226
9930.032	Pressed Left	1551	591
9930.058	Pressed Left	1550	599
9937.961	Pressed Left	1391	691
9937.987	Pressed Left	1381	676
9945.768	Pressed Left	1215	883
9945.793	Pressed Left	1220	873
9945.825	Key	LShiftKey
9945.84	Pressed Left	2394	1225
9945.845	Key	LShiftKey
9945.86	Pressed Left	2391	1260
9945.865	Key	LShiftKey
9945.879	Pressed Left	2439	1226
9952.912	Pressed Left	1275	976
9952.938	Pressed Left	1270	979
9952.97	Key	LShiftKey
9952.984	Pressed Left	2394	1225
9952.989	Key	LShiftKey
9953.003	Pressed Left	2391	1260
9953.008	Key	LShiftKey
9953.023	Pressed Left	2439	1226
9960.184	Pressed Left	1321	615
9960.21	Pressed Left	1320	611
9960.242	Key	LShiftKey
9960.257	Pressed Left	2394	1225
9960.262	Key	LShiftKey
9960.277	Pressed Left	2391	1260
9960.282	Key	LShiftKey
9960.296	Pressed Left	2439	1226
9967.329	Pressed Left	1594	471
9967.355	Pressed Left	1593	469
9967.387	Key	LShiftKey
9967.401	Pressed Left	2394	1225
9967.406	Key	LShiftKey
9967.42	Pressed Left	2391	1260
9967.425	Key	LShiftKey
9967.44	Pressed Left	2439	1226
9974.47	Pressed Left	1445	765
9974.495	Pressed Left	1445	765
9974.527	Key	LShiftKey
9974.542	Pressed Left	2394	1225
9974.547	Key	LShiftKey
9974.562	Pressed Left	2391	1260
9974.567	Key	LShiftKey
9974.583	Pressed Left	2439	1226
9981.664	Pressed Left	1248	885
9981.689	Pressed Left	1247	883
9981.721	Key	LShiftKey
9981.736	Pressed Left	2394	1225
9981.741	Key	LShiftKey
9981.758	Pressed Left	2391	1260
9981.763	Key	LShiftKey
9981.778	Pressed Left	2439	1226
9989.918	Pressed Left	1404	777
9989.944	Pressed Left	1410	777
9989.976	Key	LShiftKey
9989.99	Pressed Left	2394	1225
9989.995	Key	LShiftKey
9990.009	Pressed Left	2391	1260
9990.014	Key	LShiftKey
9990.03	Pressed Left	2439	1226
9997.176	Pressed Left	1339	822
9997.202	Pressed Left	1336	831
9997.234	Key	LShiftKey
9997.249	Pressed Left	2394	1225
9997.254	Key	LShiftKey
9997.269	Pressed Left	2391	1260
9997.274	Key	LShiftKey
9997.288	Pressed Left	2439	1226
10004.329	Pressed Left	1473	629
10004.355	Pressed Left	1486	643
10012.26	Pressed Left	1232	883
10012.286	Pressed Left	1237	876
10012.318	Key	LShiftKey
10012.333	Pressed Left	2394	1225
10012.338	Key	LShiftKey
10012.353	Pressed Left	2391	1260
10012.358	Key	LShiftKey
10012.373	Pressed Left	2439	1226
10021.105	Pressed Left	1299	849
10021.131	Pressed Left	1299	836
10028.871	Pressed Left	1209	887
10028.897	Pressed Left	1202	886
10028.929	Key	LShiftKey
10028.944	Pressed Left	2394	1225
10028.949	Key	LShiftKey
10028.964	Pressed Left	2391	1260
10028.969	Key	LShiftKey
10028.984	Pressed Left	2439	1226
10036.997	Pressed Left	1412	785
10037.022	Pressed Left	1417	791
10037.054	Key	LShiftKey
10037.069	Pressed Left	2394	1225
10037.074	Key	LShiftKey
10037.089	Pressed Left	2391	1260
10037.094	Key	LShiftKey
10037.109	Pressed Left	2439	1226
10045.427	Pressed Left	1241	877
10045.454	Pressed Left	1248	879
10053.049	Pressed Left	1570	591
10053.076	Pressed Left	1561	586
10053.108	Key	LShiftKey
10053.123	Pressed Left	2394	1225
10053.128	Key	LShiftKey
10053.143	Pressed Left	2391	1260
10053.148	Key	LShiftKey
10053.162	Pressed Left	2439	1226
10060.37	Pressed Left	1403	681
10060.396	Pressed Left	1394	677
10060.428	Key	LShiftKey
10060.443	Pressed Left	2394	1225
10060.448	Key	LShiftKey
10060.462	Pressed Left	2391	1260
10060.467	Key	LShiftKey
10060.481	Pressed Left	2439	1226
10068.078	Pressed Left	1229	873
10068.104	Pressed Left	1224	873
10068.136	Key	LShiftKey
10068.15	Pressed Left	2394	1225
10068.155	Key	LShiftKey
10068.169	Pressed Left	2391	1260
10068.174	Key	LShiftKey
10068.188	Pressed Left	2439	1226
10075.802	Pressed Left	1204	901
10075.827	Pressed Left	1218	894
10075.859	Key	LShiftKey
10075.874	Pressed Left	2394	1225
10075.879	Key	LShiftKey
10075.894	Pressed Left	2391	1260
10075.899	Key	LShiftKey
10075.914	Pressed Left	2439	1226
10083.507	Pressed Left	1317	842
10083.533	Pressed Left	1311	840
10091.007	Pressed Left	1560	587
10091.033	Pressed Left	1564	596
10098.232	Pressed Left	1136	929
10098.257	Pressed Left	1146	933
10098.289	Key	LShiftKey
10098.304	Pressed Left	2394	1225
10098.309	Key	LShiftKey
10098.325	Pressed Left	2391	1260
10098.33	Key	LShiftKey
10098.347	Pressed Left	2439	1226
10105.959	Pressed Left	1317	838
10105.986	Pressed Left	1313	842
10113.424	Pressed Left	1560	596
10113.45	Pressed Left	1562	585
10120.772	Pressed Left	1143	943
10120.798	Pressed Left	1134	936
10120.831	Key	LShiftKey
10120.846	Pressed Left	2394	1225
10120.851	Key	LShiftKey
10120.866	Pressed Left	2391	1260
10120.871	Key	LShiftKey
10120.886	Pressed Left	2439	1226
10128.459	Pressed Left	1420	786
10128.485	Pressed Left	1410	793
10135.945	Pressed Left	1491	640
10135.971	Pressed Left	1495	638
10136.003	Key	LShiftKey
10136.018	Pressed Left	2394	1225
10136.023	Key	LShiftKey
10136.038	Pressed Left	2391	1260
10136.043	Key	LShiftKey
10136.057	Pressed Left	2439	1226
10144.525	Pressed Left	1141	934
10144.55	Pressed Left	1135	937
10152.723	Pressed Left	1403	931
10152.749	Pressed Left	1403	934
10152.781	Key	LShiftKey
10152.796	Pressed Left	2394	1225
10152.801	Key	LShiftKey
10152.816	Pressed Left	2391	1260
10152.821	Key	LShiftKey
10152.835	Pressed Left	2439	1226
10161.444	Pressed Left	1315	617
10161.47	Pressed Left	1316	605
10161.502	Key	LShiftKey
10161.518	Pressed Left	2394	1225
10161.523	Key	LShiftKey
10161.538	Pressed Left	2391	1260
10161.543	Key	LShiftKey
10161.558	Pressed Left	2439	1226
10169.187	Pressed Left	1356	680
10169.213	Pressed Left	1353	679
10169.245	Key	LShiftKey
10169.26	Pressed Left	2394	1225
10169.265	Key	LShiftKey
10169.279	Pressed Left	2391	1260
10169.284	Key	LShiftKey
10169.298	Pressed Left	2439	1226
10176.784	Pressed Left	1605	461
10176.81	Pressed Left	1602	459
10176.842	Key	LShiftKey
10176.856	Pressed Left	2394	1225
10176.861	Key	LShiftKey
10176.876	Pressed Left	2391	1260
10176.881	Key	LShiftKey
10176.895	Pressed Left	2439	1226
10184.229	Pressed Left	1396	680
10184.256	Pressed Left	1389	685
10194.693	Pressed Left	1137	931
10194.719	Pressed Left	1140	932
10194.751	Key	LShiftKey
10194.765	Pressed Left	2394	1225
10194.77	Key	LShiftKey
10194.784	Pressed Left	2391	1260
10194.789	Key	LShiftKey
10194.804	Pressed Left	2439	1226
10202.987	Pressed Left	1416	788
10203.012	Pressed Left	1405	782
10203.044	Key	LShiftKey
10203.058	Pressed Left	2394	1225
10203.063	Key	LShiftKey
10203.077	Pressed Left	2391	1260
10203.082	Key	LShiftKey
10203.096	Pressed Left	2439	1226
10210.127	Pressed Left	1499	631
10210.153	Pressed Left	1492	625
10210.186	Key	LShiftKey
10210.2	Pressed Left	2394	1225
10210.205	Key	LShiftKey
10210.22	Pressed Left	2391	1260
10210.225	Key	LShiftKey
10210.24	Pressed Left	2439	1226
10217.277	Pressed Left	1143	935
10217.303	Pressed Left	1136	939
10217.335	Key	LShiftKey
10217.35	Pressed Left	2394	1225
10217.355	Key	LShiftKey
10217.37	Pressed Left	2391	1260
10217.375	Key	LShiftKey
10217.389	Pressed Left	2439	1226
10224.832	Pressed Left	1559	587
10224.858	Pressed Left	1560	589
10232.367	Pressed Left	1336	834
10232.393	Pressed Left	1329	827
10232.425	Key	LShiftKey
10232.44	Pressed Left	2394	1225
10232.445	Key	LShiftKey
10232.46	Pressed Left	2391	1260
10232.465	Key	LShiftKey
10232.479	Pressed Left	2439	1226
10241.026	Pressed Left	1316	840
10241.052	Pressed Left	1313	840
10241.084	Key	LShiftKey
10241.098	Pressed Left	2394	1225
10241.103	Key	LShiftKey
10241.117	Pressed Left	2391	1260
10241.122	Key	LShiftKey
10241.137	Pressed Left	2439	1226
10248.903	Pressed Left	1568	595
10248.928	Pressed Left	1561	596
10248.962	Key	LShiftKey
10248.976	Pressed Left	2394	1225
10248.981	Key	LShiftKey
10248.996	Pressed Left	2391	1260
10249.001	Key	LShiftKey
10249.017	Pressed Left	2439	1226
10256.479	Pressed Left	1401	677
10256.505	Pressed Left	1401	680
10256.537	Key	LShiftKey
10256.552	Pressed Left	2394	1225
10256.557	Key	LShiftKey
10256.572	Pressed Left	2391	1260
10256.577	Key	LShiftKey
10256.591	Pressed Left	2439	1226
10263.901	Pressed Left	1211	886
10263.927	Pressed Left	1213	878
10263.959	Key	LShiftKey
10263.973	Pressed Left	2394	1225
10263.978	Key	LShiftKey
10263.992	Pressed Left	2391	1260
10263.997	Key	LShiftKey
10264.012	Pressed Left	2439	1226
10271.22	Pressed Left	1208	885
10271.246	Pressed Left	1208	885
10271.278	Key	LShiftKey
10271.292	Pressed Left	2394	1225
10271.297	Key	LShiftKey
10271.311	Pressed Left	2391	1260
10271.316	Key	LShiftKey
10271.331	Pressed Left	2439	1226
10279.879	Pressed Left	1409	780
10279.905	Pressed Left	1395	780
10279.937	Key	LShiftKey
10279.951	Pressed Left	2394	1225
10279.957	Key	LShiftKey
10279.972	Pressed Left	2391	1260
10279.977	Key	LShiftKey
10279.991	Pressed Left	2439	1226
10287.151	Pressed Left	1495	633
10287.177	Pressed Left	1497	632
10295.873	Pressed Left	1131	943
10295.899	Pressed Left	1129	934
10295.932	Key	LShiftKey
10295.947	Pressed Left	2394	1225
10295.952	Key	LShiftKey
10295.967	Pressed Left	2391	1260
10295.972	Key	LShiftKey
10295.989	Pressed Left	2439	1226
10303.038	Pressed Left	1393	928
10303.064	Pressed Left	1400	930
10310.369	Pressed Left	1315	612
10310.395	Pressed Left	1327	604
10310.427	Key	LShiftKey
10310.442	Pressed Left	2394	1225
10310.447	Key	LShiftKey
10310.462	Pressed Left	2391	1260
10310.467	Key	LShiftKey
10310.482	Pressed Left	2439	1226
10317.667	Pressed Left	1354	685
10317.693	Pressed Left	1355	682
10317.725	Key	LShiftKey
10317.74	Pressed Left	2394	1225
10317.745	Key	LShiftKey
10317.76	Pressed Left	2391	1260
10317.765	Key	LShiftKey
10317.781	Pressed Left	2439	1226
10324.971	Pressed Left	1602	466
10324.997	Pressed Left	1608	458
10325.029	Key	LShiftKey
10325.045	Pressed Left	2394	1225
10325.05	Key	LShiftKey
10325.065	Pressed Left	2391	1260
10325.07	Key	LShiftKey
10325.085	Pressed Left	2439	1226
10332.13	Pressed Left	1228	888
10332.156	Pressed Left	1222	875
10332.188	Key	LShiftKey
10332.203	Pressed Left	2394	1225
10332.208	Key	LShiftKey
10332.223	Pressed Left	2391	1260
10332.228	Key	LShiftKey
10332.242	Pressed Left	2439	1226
10339.455	Pressed Left	1217	882
10339.481	Pressed Left	1207	886
10339.514	Key	LShiftKey
10339.53	Pressed Left	2394	1225
10339.535	Key	LShiftKey
10339.55	Pressed Left	2391	1260
10339.555	Key	LShiftKey
10339.57	Pressed Left	2439	1226
10347.597	Pressed Left	1572	595
10347.622	Pressed Left	1570	589
10354.81	Pressed Left	1406	676
10354.836	Pressed Left	1397	677
10354.868	Key	LShiftKey
10354.882	Pressed Left	2394	1225
10354.887	Key	LShiftKey
10354.901	Pressed Left	2391	1260
10354.906	Key	LShiftKey
10354.92	Pressed Left	2439	1226
10363.615	Pressed Left	1405	689
10363.641	Pressed Left	1394	678
10363.673	Key	LShiftKey
10363.687	Pressed Left	2394	1225
10363.692	Key	LShiftKey
10363.706	Pressed Left	2391	1260
10363.711	Key	LShiftKey
10363.726	Pressed Left	2439	1226
10370.929	Pressed Left	1224	884
10370.954	Pressed Left	1236	873
10370.986	Key	LShiftKey
10371.001	Pressed Left	2394	1225
10371.006	Key	LShiftKey
