Subject Name:C:\Users\pnkid\Desktop\mousedata\Firstrun.txt
File Created: 11/30/2019 2:02:46 PM 
Version: 2.3 
Released: 4/22/2012
 
Elapsed Time 	Action 	 X	Y
61.972	Moved	1799	1021
61.973	Moved	1799	1022
61.974	Moved	1800	1022
61.975	Moved	1800	1023
61.977	Moved	1801	1023
61.978	Moved	1801	1024
61.979	Moved	1802	1024
61.98	Moved	1802	1025
61.982	Moved	1803	1025
61.983	Moved	1803	1026
61.984	Moved	1804	1026
61.985	Moved	1804	1027
61.986	Moved	1805	1027
61.988	Moved	1806	1028
61.989	Moved	1807	1029
61.99	Moved	1808	1029
61.991	Moved	1808	1030
61.992	Moved	1809	1030
61.993	Moved	1809	1031
61.994	Moved	1810	1031
61.995	Moved	1810	1032
61.996	Moved	1811	1032
61.997	Moved	1812	1033
61.999	Moved	1813	1034
62	Moved	1814	1034
62.001	Moved	1814	1035
62.002	Moved	1815	1035
62.003	Moved	1815	1036
62.004	Moved	1816	1036
62.005	Moved	1817	1037
62.006	Moved	1818	1037
62.007	Moved	1818	1038
62.008	Moved	1819	1038
62.009	Moved	1820	1039
62.01	Moved	1821	1040
62.011	Moved	1822	1040
62.012	Moved	1822	1041
62.013	Moved	1823	1041
62.014	Moved	1823	1042
62.015	Moved	1824	1042
62.016	Moved	1825	1043
62.017	Moved	1826	1043
62.018	Moved	1826	1044
62.019	Moved	1827	1044
62.02	Moved	1828	1044
62.021	Moved	1828	1045
62.022	Moved	1829	1045
62.023	Moved	1829	1046
62.024	Moved	1830	1046
62.025	Moved	1831	1047
62.026	Moved	1832	1047
62.027	Moved	1832	1048
62.028	Moved	1833	1048
62.029	Moved	1834	1048
62.03	Moved	1834	1049
62.032	Moved	1835	1049
62.033	Moved	1836	1049
62.034	Moved	1836	1050
62.035	Moved	1837	1050
62.036	Moved	1837	1051
62.037	Moved	1838	1051
62.038	Moved	1839	1051
62.039	Moved	1839	1052
62.041	Moved	1840	1052
62.042	Moved	1841	1052
62.043	Moved	1841	1053
62.045	Moved	1842	1053
62.047	Moved	1843	1053
62.048	Moved	1843	1054
62.051	Moved	1844	1054
62.055	Moved	1845	1054
62.056	Moved	1845	1055
62.238	Moved	1846	1055
62.241	Moved	1847	1055
62.245	Moved	1847	1056
62.247	Moved	1848	1056
62.249	Moved	1848	1057
62.252	Moved	1849	1057
62.253	Moved	1849	1058
62.255	Moved	1850	1058
62.256	Moved	1850	1059
62.259	Moved	1851	1059
62.261	Moved	1852	1060
62.263	Moved	1853	1061
62.264	Moved	1854	1061
62.266	Moved	1854	1062
62.268	Moved	1855	1063
62.269	Moved	1856	1063
62.27	Moved	1856	1064
62.271	Moved	1857	1064
62.272	Moved	1857	1065
62.273	Moved	1858	1065
62.275	Moved	1859	1066
62.276	Moved	1859	1067
62.277	Moved	1860	1067
62.278	Moved	1861	1067
62.279	Moved	1861	1068
62.28	Moved	1862	1068
62.281	Moved	1862	1069
62.282	Moved	1863	1069
62.283	Moved	1863	1070
62.284	Moved	1864	1070
62.285	Moved	1865	1071
62.286	Moved	1866	1072
62.287	Moved	1867	1072
62.288	Moved	1867	1073
62.289	Moved	1868	1073
62.29	Moved	1869	1074
62.291	Moved	1870	1075
62.292	Moved	1871	1076
62.293	Moved	1872	1076
62.294	Moved	1872	1077
62.295	Moved	1873	1077
62.296	Moved	1874	1078
62.297	Moved	1875	1078
62.298	Moved	1875	1079
62.299	Moved	1876	1080
62.3	Moved	1877	1080
62.301	Moved	1878	1081
62.302	Moved	1879	1081
62.303	Moved	1880	1082
62.304	Moved	1881	1083
62.305	Moved	1882	1083
62.306	Moved	1883	1084
62.307	Moved	1884	1084
62.308	Moved	1886	1085
62.309	Moved	1887	1086
62.31	Moved	1888	1086
62.311	Moved	1889	1087
62.312	Moved	1890	1087
62.313	Moved	1891	1088
62.314	Moved	1892	1089
62.315	Moved	1893	1089
62.316	Moved	1894	1090
62.317	Moved	1896	1091
62.318	Moved	1897	1091
62.319	Moved	1898	1092
62.32	Moved	1899	1092
62.321	Moved	1900	1093
62.322	Moved	1901	1094
62.323	Moved	1903	1094
62.324	Moved	1904	1095
62.325	Moved	1905	1095
62.326	Moved	1906	1096
62.327	Moved	1908	1097
62.328	Moved	1909	1097
62.329	Moved	1910	1098
62.33	Moved	1911	1098
62.331	Moved	1913	1099
62.332	Moved	1914	1099
62.333	Moved	1915	1100
62.334	Moved	1917	1101
62.335	Moved	1918	1102
62.336	Moved	1919	1102
62.337	Moved	1920	1103
62.338	Moved	1922	1103
62.339	Moved	1923	1104
62.34	Moved	1924	1105
62.341	Moved	1926	1105
62.342	Moved	1927	1106
62.343	Moved	1928	1107
62.344	Moved	1930	1107
62.345	Moved	1930	1108
62.346	Moved	1932	1108
62.347	Moved	1933	1109
62.348	Moved	1934	1110
62.349	Moved	1936	1110
62.35	Moved	1937	1111
62.351	Moved	1938	1111
62.352	Moved	1940	1112
62.353	Moved	1941	1112
62.354	Moved	1942	1113
62.355	Moved	1943	1113
62.356	Moved	1945	1114
62.357	Moved	1946	1115
62.358	Moved	1947	1115
62.359	Moved	1949	1116
62.36	Moved	1950	1116
62.361	Moved	1951	1117
62.362	Moved	1952	1117
62.363	Moved	1954	1118
62.364	Moved	1955	1118
62.365	Moved	1956	1119
62.366	Moved	1958	1119
62.367	Moved	1959	1120
62.368	Moved	1960	1121
62.369	Moved	1962	1121
62.37	Moved	1963	1122
62.371	Moved	1964	1122
62.372	Moved	1965	1123
62.373	Moved	1967	1123
62.374	Moved	1968	1124
62.375	Moved	1969	1124
62.376	Moved	1971	1125
62.377	Moved	1972	1125
62.378	Moved	1973	1126
62.379	Moved	1974	1126
62.38	Moved	1976	1127
62.381	Moved	1977	1127
62.382	Moved	1979	1128
62.383	Moved	1980	1129
62.384	Moved	1981	1129
62.385	Moved	1983	1130
62.386	Moved	1984	1130
62.387	Moved	1986	1131
62.388	Moved	1987	1131
62.389	Moved	1988	1132
62.39	Moved	1990	1133
62.391	Moved	1991	1133
62.392	Moved	1992	1134
62.393	Moved	1994	1134
62.394	Moved	1995	1135
62.395	Moved	1996	1135
62.396	Moved	1998	1136
62.397	Moved	1999	1136
62.398	Moved	2000	1137
62.399	Moved	2002	1137
62.4	Moved	2003	1138
62.401	Moved	2004	1139
62.402	Moved	2006	1139
62.403	Moved	2007	1140
62.404	Moved	2008	1140
62.405	Moved	2010	1141
62.406	Moved	2011	1141
62.407	Moved	2012	1142
62.408	Moved	2014	1142
62.409	Moved	2015	1143
62.41	Moved	2016	1143
62.411	Moved	2017	1144
62.412	Moved	2019	1144
62.413	Moved	2020	1145
62.414	Moved	2021	1145
62.415	Moved	2023	1146
62.416	Moved	2024	1146
62.417	Moved	2025	1147
62.418	Moved	2027	1147
62.419	Moved	2027	1148
62.42	Moved	2029	1148
62.421	Moved	2030	1149
62.422	Moved	2031	1149
62.423	Moved	2033	1150
62.424	Moved	2034	1150
62.425	Moved	2035	1151
62.426	Moved	2036	1151
62.427	Moved	2038	1152
62.428	Moved	2039	1152
62.429	Moved	2040	1153
62.43	Moved	2041	1153
62.431	Moved	2042	1154
62.432	Moved	2044	1154
62.433	Moved	2045	1155
62.434	Moved	2046	1155
62.435	Moved	2047	1156
62.436	Moved	2048	1156
62.437	Moved	2049	1157
62.438	Moved	2050	1157
62.439	Moved	2052	1157
62.44	Moved	2053	1158
62.441	Moved	2054	1158
62.442	Moved	2055	1159
62.443	Moved	2056	1159
62.444	Moved	2057	1160
62.445	Moved	2058	1160
62.446	Moved	2059	1160
62.447	Moved	2060	1161
62.448	Moved	2061	1161
62.449	Moved	2062	1161
62.45	Moved	2063	1162
62.451	Moved	2064	1162
62.452	Moved	2065	1162
62.453	Moved	2066	1163
62.454	Moved	2067	1163
62.455	Moved	2068	1163
62.456	Moved	2069	1164
62.457	Moved	2070	1164
62.458	Moved	2071	1164
62.459	Moved	2072	1165
62.46	Moved	2073	1165
62.461	Moved	2074	1165
62.462	Moved	2075	1165
62.463	Moved	2076	1165
62.464	Moved	2076	1166
62.465	Moved	2077	1166
62.466	Moved	2078	1166
62.468	Moved	2079	1166
62.469	Moved	2080	1166
62.47	Moved	2081	1166
62.472	Moved	2082	1166
62.473	Moved	2083	1166
62.476	Moved	2084	1166
62.477	Moved	2085	1166
62.479	Moved	2086	1166
62.482	Moved	2087	1166
62.483	Moved	2087	1165
62.485	Moved	2088	1165
62.486	Moved	2089	1165
62.49	Moved	2089	1164
62.495	Moved	2089	1163
62.5	Moved	2089	1162
62.502	Moved	2089	1161
62.503	Moved	2089	1160
62.504	Moved	2088	1158
62.506	Moved	2088	1157
62.508	Moved	2088	1156
62.511	Moved	2087	1155
62.512	Moved	2087	1154
62.514	Moved	2086	1154
62.515	Moved	2086	1153
62.516	Moved	2085	1151
62.517	Moved	2086	1155
62.52	Moved	2086	1156
62.521	Moved	2085	1154
62.539	Moved	2084	1154
62.549	Moved	2080	1152
62.553	Moved	2080	1153
62.555	Moved	2077	1153
62.727	Moved	2077	1154
62.729	Moved	2076	1154
62.73	Moved	2075	1154
62.731	Moved	2076	1154
62.732	Moved	2075	1154
62.74	Moved	2073	1154
62.742	Moved	2072	1154
62.743	Moved	2070	1154
62.745	Moved	2071	1154
62.748	Moved	2070	1154
62.752	Moved	2069	1154
62.753	Moved	2069	1155
62.756	Moved	2068	1155
62.758	Moved	2067	1155
62.759	Moved	2066	1155
62.761	Moved	2065	1155
62.762	Moved	2064	1155
62.763	Moved	2063	1155
62.765	Moved	2062	1155
62.766	Moved	2061	1154
62.767	Moved	2060	1154
62.768	Moved	2059	1154
62.769	Moved	2058	1154
62.771	Moved	2057	1154
62.772	Moved	2056	1153
62.773	Moved	2055	1153
62.774	Moved	2054	1153
62.775	Moved	2053	1153
62.776	Moved	2052	1152
62.777	Moved	2051	1152
62.778	Moved	2050	1152
62.779	Moved	2049	1152
62.78	Moved	2048	1152
62.781	Moved	2047	1151
62.782	Moved	2046	1151
62.783	Moved	2045	1151
62.784	Moved	2044	1150
62.785	Moved	2042	1150
62.786	Moved	2040	1149
62.787	Moved	2039	1149
62.788	Moved	2038	1148
62.788	Moved	2036	1147
62.789	Moved	2034	1147
62.79	Moved	2033	1146
62.791	Moved	2032	1146
62.793	Moved	2030	1145
62.793	Moved	2029	1144
62.794	Moved	2027	1144
62.796	Moved	2025	1143
62.796	Moved	2023	1142
62.797	Moved	2021	1141
62.798	Moved	2019	1140
62.799	Moved	2017	1139
62.8	Moved	2015	1139
62.801	Moved	2013	1138
62.802	Moved	2010	1137
62.803	Moved	2008	1136
62.805	Moved	2005	1135
62.805	Moved	2003	1133
62.806	Moved	2000	1132
62.807	Moved	1997	1131
62.808	Moved	1996	1130
62.809	Moved	1993	1128
62.81	Moved	1990	1126
62.811	Moved	1988	1124
62.812	Moved	1985	1122
62.813	Moved	1982	1120
62.814	Moved	1979	1118
62.815	Moved	1976	1116
62.816	Moved	1974	1115
62.817	Moved	1971	1113
62.818	Moved	1968	1111
62.819	Moved	1965	1109
62.82	Moved	1962	1107
62.821	Moved	1959	1105
62.822	Moved	1956	1103
62.823	Moved	1953	1102
62.825	Moved	1950	1100
62.826	Moved	1947	1098
62.827	Moved	1944	1096
62.828	Moved	1940	1095
62.829	Moved	1937	1093
62.83	Moved	1933	1091
62.831	Moved	1930	1089
62.832	Moved	1926	1086
62.833	Moved	1923	1084
62.834	Moved	1920	1083
62.835	Moved	1916	1080
62.836	Moved	1913	1078
62.837	Moved	1909	1076
62.838	Moved	1905	1074
62.839	Moved	1901	1072
62.84	Moved	1898	1069
62.841	Moved	1893	1067
62.842	Moved	1891	1065
62.843	Moved	1887	1063
62.844	Moved	1883	1061
62.845	Moved	1879	1058
62.846	Moved	1875	1056
62.847	Moved	1870	1053
62.848	Moved	1866	1051
62.849	Moved	1862	1049
62.85	Moved	1859	1047
62.851	Moved	1855	1044
62.852	Moved	1851	1042
62.853	Moved	1847	1039
62.854	Moved	1842	1037
62.855	Moved	1838	1034
62.856	Moved	1834	1032
62.857	Moved	1829	1029
62.858	Moved	1826	1027
62.859	Moved	1822	1025
62.86	Moved	1818	1022
62.861	Moved	1813	1019
62.862	Moved	1809	1016
62.863	Moved	1804	1014
62.864	Moved	1800	1011
62.865	Moved	1795	1009
62.866	Moved	1791	1006
62.867	Moved	1787	1004
62.868	Moved	1783	1002
62.869	Moved	1779	999
62.87	Moved	1774	996
62.871	Moved	1770	994
62.872	Moved	1765	991
62.873	Moved	1761	988
62.874	Moved	1756	986
62.875	Moved	1753	984
62.876	Moved	1748	981
62.877	Moved	1744	978
62.878	Moved	1739	975
62.879	Moved	1735	973
62.88	Moved	1730	970
62.881	Moved	1726	967
62.882	Moved	1721	965
62.883	Moved	1718	962
62.884	Moved	1713	960
62.885	Moved	1709	957
62.886	Moved	1704	954
62.887	Moved	1699	952
62.888	Moved	1695	949
62.889	Moved	1690	946
62.89	Moved	1686	943
62.891	Moved	1682	941
62.892	Moved	1678	939
62.893	Moved	1673	936
62.894	Moved	1669	933
62.895	Moved	1664	930
62.896	Moved	1659	928
62.897	Moved	1655	925
62.898	Moved	1650	922
62.899	Moved	1646	919
62.9	Moved	1642	917
62.901	Moved	1638	915
62.902	Moved	1633	912
62.903	Moved	1629	909
62.904	Moved	1624	906
62.905	Moved	1620	904
62.906	Moved	1615	901
62.907	Moved	1611	898
62.908	Moved	1608	896
62.909	Moved	1603	893
62.91	Moved	1599	890
62.911	Moved	1594	888
62.912	Moved	1590	885
62.913	Moved	1585	882
62.914	Moved	1581	880
62.915	Moved	1577	877
62.916	Moved	1574	875
62.917	Moved	1569	872
62.918	Moved	1565	870
62.919	Moved	1561	867
62.92	Moved	1557	864
62.921	Moved	1552	861
62.922	Moved	1548	859
62.923	Moved	1544	856
62.924	Moved	1541	854
62.925	Moved	1537	851
62.926	Moved	1533	849
62.927	Moved	1529	846
62.928	Moved	1525	844
62.929	Moved	1521	841
62.93	Moved	1517	839
62.931	Moved	1513	836
62.932	Moved	1510	834
62.933	Moved	1506	832
62.934	Moved	1503	829
62.935	Moved	1499	827
62.936	Moved	1495	825
62.937	Moved	1492	822
62.938	Moved	1488	820
62.939	Moved	1485	818
62.94	Moved	1481	815
62.941	Moved	1479	814
62.942	Moved	1475	812
62.943	Moved	1472	809
62.944	Moved	1468	807
62.945	Moved	1465	805
62.946	Moved	1462	803
62.947	Moved	1459	801
62.948	Moved	1456	799
62.949	Moved	1454	797
62.95	Moved	1451	795
62.951	Moved	1447	793
62.952	Moved	1445	791
62.953	Moved	1442	789
62.954	Moved	1439	787
62.955	Moved	1436	785
62.956	Moved	1433	784
62.957	Moved	1431	782
62.958	Moved	1429	780
62.959	Moved	1426	778
62.96	Moved	1424	777
62.961	Moved	1421	775
62.962	Moved	1419	773
62.963	Moved	1416	772
62.964	Moved	1414	770
62.965	Moved	1412	769
62.966	Moved	1410	767
62.967	Moved	1408	766
62.968	Moved	1406	764
62.969	Moved	1404	763
62.97	Moved	1402	761
62.971	Moved	1400	760
62.972	Moved	1398	758
62.973	Moved	1396	757
62.974	Moved	1395	756
62.975	Moved	1393	754
62.976	Moved	1391	753
62.977	Moved	1389	752
62.978	Moved	1388	750
62.979	Moved	1386	749
62.98	Moved	1385	748
62.981	Moved	1383	747
62.982	Moved	1382	746
62.983	Moved	1381	745
62.984	Moved	1379	743
62.985	Moved	1378	742
62.986	Moved	1377	741
62.987	Moved	1375	740
62.988	Moved	1374	739
62.989	Moved	1373	738
62.99	Moved	1372	737
62.991	Moved	1371	736
62.992	Moved	1370	735
62.993	Moved	1369	734
62.994	Moved	1368	733
62.995	Moved	1367	733
62.996	Moved	1366	732
62.997	Moved	1366	731
62.998	Moved	1365	730
62.999	Moved	1364	730
63	Moved	1364	729
63.001	Moved	1363	728
63.002	Moved	1362	727
63.003	Moved	1361	726
63.004	Moved	1360	726
63.005	Moved	1360	725
63.007	Moved	1359	724
63.009	Moved	1358	723
63.011	Moved	1357	722
63.012	Moved	1357	721
63.014	Moved	1356	721
63.015	Moved	1356	720
63.017	Moved	1355	720
63.018	Moved	1355	719
63.019	Moved	1354	719
63.021	Moved	1354	718
63.022	Moved	1353	718
63.025	Moved	1353	717
63.029	Moved	1352	716
63.03	Moved	1352	715
63.032	Moved	1351	715
63.034	Moved	1351	714
63.036	Moved	1350	714
63.038	Moved	1350	713
63.039	Moved	1349	713
63.043	Moved	1349	712
63.044	Moved	1349	711
63.046	Moved	1348	711
63.049	Moved	1348	710
63.05	Moved	1347	710
63.052	Moved	1347	709
63.054	Moved	1347	708
63.055	Moved	1346	708
63.057	Moved	1346	707
63.059	Moved	1346	706
63.06	Moved	1345	706
63.063	Moved	1345	705
63.065	Moved	1345	704
63.066	Moved	1344	704
63.068	Moved	1344	703
63.07	Moved	1344	702
63.071	Moved	1344	701
63.073	Moved	1343	701
63.075	Moved	1343	700
63.077	Moved	1343	699
63.079	Moved	1342	698
63.081	Moved	1342	697
63.083	Moved	1342	696
63.084	Moved	1342	695
63.085	Moved	1341	695
63.087	Moved	1341	694
63.088	Moved	1341	693
63.09	Moved	1341	692
63.091	Moved	1341	691
63.092	Moved	1340	691
63.093	Moved	1340	690
63.095	Moved	1340	689
63.096	Moved	1340	688
63.097	Moved	1340	687
63.098	Moved	1339	687
63.1	Moved	1339	686
63.101	Moved	1339	685
63.103	Moved	1339	684
63.104	Moved	1339	683
63.106	Moved	1339	682
63.107	Moved	1338	681
63.108	Moved	1338	680
63.11	Moved	1338	679
63.111	Moved	1338	678
63.112	Moved	1338	677
63.113	Moved	1337	677
63.115	Moved	1337	676
63.116	Moved	1337	675
63.118	Moved	1337	674
63.119	Moved	1337	673
63.12	Moved	1337	672
63.122	Moved	1337	671
63.123	Moved	1337	670
63.124	Moved	1336	670
63.125	Moved	1336	669
63.127	Moved	1336	668
63.128	Moved	1336	667
63.13	Moved	1336	666
63.131	Moved	1336	665
63.133	Moved	1336	664
63.135	Moved	1336	663
63.137	Moved	1336	662
63.138	Moved	1336	661
63.14	Moved	1336	660
63.141	Moved	1336	659
63.143	Moved	1336	658
63.145	Moved	1336	657
63.147	Moved	1336	656
63.149	Moved	1336	655
63.151	Moved	1336	654
63.153	Moved	1336	653
63.156	Moved	1336	652
63.159	Moved	1336	651
63.161	Moved	1336	650
63.165	Moved	1336	649
63.167	Moved	1336	648
63.169	Moved	1337	648
63.172	Moved	1337	647
63.173	Moved	1338	647
63.178	Moved	1338	646
63.179	Moved	1338	645
63.183	Moved	1339	645
63.184	Moved	1340	645
63.188	Moved	1340	644
63.191	Moved	1341	644
63.194	Moved	1341	643
63.2	Moved	1342	643
63.204	Moved	1343	643
63.208	Pressed Left	1343	642
63.209	Moved	1343	642
63.402	Moved	1344	642
63.404	Moved	1344	643
63.407	Moved	1345	643
63.411	Moved	1345	644
63.412	Moved	1345	645
63.415	Moved	1346	645
63.418	Moved	1346	646
63.421	Moved	1347	647
63.423	Moved	1347	648
63.424	Moved	1348	648
63.427	Moved	1348	649
63.428	Moved	1348	650
63.429	Moved	1349	650
63.431	Moved	1349	651
63.432	Moved	1350	651
63.434	Moved	1350	652
63.435	Moved	1350	653
63.436	Moved	1351	653
63.437	Moved	1351	654
63.438	Moved	1352	654
63.44	Moved	1352	655
63.442	Moved	1353	656
63.443	Moved	1353	657
63.444	Moved	1354	657
63.446	Moved	1354	658
63.447	Moved	1355	658
63.448	Moved	1355	659
63.45	Moved	1356	660
63.451	Moved	1356	661
63.452	Moved	1357	661
63.453	Moved	1357	662
63.455	Moved	1358	663
63.457	Moved	1359	664
63.458	Moved	1359	665
63.459	Moved	1360	665
63.46	Moved	1360	666
63.461	Moved	1361	666
63.462	Moved	1361	667
63.463	Moved	1362	667
63.464	Moved	1362	668
63.465	Moved	1363	669
63.466	Moved	1363	670
63.467	Moved	1364	670
63.469	Moved	1365	671
63.47	Moved	1365	672
63.471	Moved	1366	672
63.472	Moved	1366	673
63.473	Moved	1367	673
63.474	Moved	1367	674
63.475	Moved	1368	675
63.477	Moved	1369	676
63.478	Moved	1369	677
63.479	Moved	1370	677
63.48	Moved	1370	678
63.481	Moved	1371	678
63.482	Moved	1371	679
63.483	Moved	1372	679
63.484	Moved	1372	680
63.485	Moved	1373	680
63.486	Moved	1373	681
63.487	Moved	1374	681
63.488	Moved	1374	682
63.489	Moved	1375	683
63.49	Moved	1376	683
63.491	Moved	1376	684
63.492	Moved	1377	684
63.493	Moved	1377	685
63.495	Moved	1378	686
63.497	Moved	1379	687
63.498	Moved	1380	688
63.5	Moved	1381	689
63.501	Moved	1381	690
63.502	Moved	1382	690
63.503	Moved	1382	691
63.504	Moved	1383	691
63.505	Moved	1383	692
63.506	Moved	1384	692
63.507	Moved	1384	693
63.508	Moved	1385	693
63.509	Moved	1385	694
63.51	Moved	1386	694
63.511	Moved	1386	695
63.512	Moved	1387	695
63.513	Moved	1387	696
63.514	Moved	1388	696
63.515	Moved	1388	697
63.516	Moved	1389	697
63.517	Moved	1389	698
63.518	Moved	1390	698
63.519	Moved	1390	699
63.52	Moved	1391	699
63.521	Moved	1391	700
63.522	Moved	1392	700
63.523	Moved	1393	701
63.524	Moved	1393	702
63.525	Moved	1394	702
63.526	Moved	1394	703
63.527	Moved	1395	703
63.528	Moved	1395	704
63.529	Moved	1396	704
63.53	Moved	1396	705
63.531	Moved	1397	705
63.532	Moved	1397	706
63.533	Moved	1398	706
63.534	Moved	1398	707
63.535	Moved	1399	707
63.536	Moved	1399	708
63.537	Moved	1400	708
63.538	Moved	1400	709
63.539	Moved	1401	709
63.54	Moved	1401	710
63.541	Moved	1402	710
63.542	Moved	1402	711
63.544	Moved	1403	711
63.545	Moved	1403	712
63.546	Moved	1404	712
63.547	Moved	1404	713
63.548	Moved	1405	713
63.549	Moved	1405	714
63.551	Moved	1406	714
63.553	Moved	1406	715
63.554	Moved	1407	715
63.555	Moved	1407	716
63.556	Moved	1408	716
63.558	Moved	1408	717
63.559	Moved	1408	718
63.561	Moved	1409	718
63.562	Moved	1409	719
63.565	Moved	1410	719
63.566	Moved	1410	720
63.568	Moved	1411	720
63.569	Moved	1411	721
63.572	Moved	1412	721
63.574	Moved	1412	722
63.575	Moved	1413	722
63.579	Moved	1413	723
63.58	Moved	1414	723
63.584	Moved	1414	724
63.585	Moved	1415	724
63.59	Moved	1415	725
63.591	Moved	1415	726
63.596	Moved	1416	726
63.601	Moved	1416	727
63.605	Moved	1417	727
63.611	Moved	1417	728
63.613	Moved	1418	728
63.622	Moved	1418	729
63.623	Moved	1418	730
63.632	Moved	1419	730
63.639	Moved	1419	731
63.645	Moved	1420	731
63.659	Moved	1420	732
63.663	Moved	1421	732
63.678	Moved	1421	733
63.68	Moved	1422	733
63.699	Moved	1422	734
63.704	Moved	1423	734
63.748	Moved	1423	735
63.875	Moved	1424	735
63.916	Moved	1425	735
63.929	Moved	1426	735
63.968	Moved	1426	736
64	Moved	1427	736
64.012	Moved	1428	736
64.016	Moved	1428	737
64.033	Moved	1429	737
64.047	Moved	1430	737
64.05	Moved	1430	738
64.065	Moved	1431	738
64.076	Moved	1432	738
64.082	Moved	1433	738
64.09	Moved	1433	739
64.102	Moved	1434	739
64.112	Moved	1435	739
64.113	Moved	1436	739
64.125	Moved	1436	740
64.135	Moved	1437	740
64.142	Moved	1438	740
64.148	Moved	1438	741
64.164	Moved	1439	741
64.203	Moved	1440	741
64.252	Moved	1441	741
64.309	Moved	1442	741
64.72	Moved	1443	741
64.99	Moved	1444	741
64.997	Moved	1445	741
65.002	Moved	1445	742
65.013	Moved	1446	742
65.025	Moved	1447	742
65.038	Moved	1448	742
65.055	Moved	1449	742
65.518	Moved	1450	742
65.526	Moved	1451	742
65.532	Moved	1452	742
65.537	Moved	1453	742
65.542	Moved	1454	742
65.546	Moved	1455	742
65.547	Moved	1456	742
65.549	Moved	1456	743
65.552	Moved	1457	743
65.554	Moved	1458	743
65.555	Moved	1459	743
65.557	Moved	1459	744
65.56	Moved	1460	744
65.561	Moved	1461	744
65.562	Moved	1461	745
65.563	Moved	1462	745
65.565	Moved	1463	745
65.567	Moved	1464	746
65.568	Moved	1465	746
65.569	Moved	1466	746
65.57	Moved	1466	747
65.571	Moved	1467	747
65.572	Moved	1468	747
65.573	Moved	1468	748
65.574	Moved	1469	748
65.575	Moved	1470	748
65.576	Moved	1470	749
65.577	Moved	1471	749
65.578	Moved	1472	750
65.579	Moved	1473	750
65.58	Moved	1474	751
65.581	Moved	1475	751
65.582	Moved	1476	752
65.583	Moved	1477	752
65.584	Moved	1478	753
65.585	Moved	1480	753
65.586	Moved	1481	754
65.587	Moved	1482	755
65.588	Moved	1484	755
65.589	Moved	1485	756
65.59	Moved	1486	757
65.591	Moved	1488	758
65.592	Moved	1489	758
65.593	Moved	1491	759
65.594	Moved	1493	760
65.595	Moved	1494	761
65.596	Moved	1496	762
65.597	Moved	1498	763
65.598	Moved	1500	764
65.599	Moved	1501	765
65.6	Moved	1503	765
65.601	Moved	1505	767
65.602	Moved	1507	768
65.603	Moved	1509	769
65.604	Moved	1511	770
65.605	Moved	1514	771
65.606	Moved	1516	773
65.607	Moved	1518	774
65.608	Moved	1520	775
65.609	Moved	1522	776
65.61	Moved	1525	778
65.611	Moved	1527	779
65.612	Moved	1530	781
65.613	Moved	1532	782
65.614	Moved	1535	784
65.615	Moved	1538	785
65.616	Moved	1540	787
65.617	Moved	1542	788
65.618	Moved	1545	790
65.619	Moved	1548	792
65.62	Moved	1551	793
65.621	Moved	1554	795
65.622	Moved	1557	797
65.623	Moved	1561	799
65.624	Moved	1564	801
65.625	Moved	1566	802
65.626	Moved	1569	804
65.627	Moved	1573	806
65.628	Moved	1576	808
65.629	Moved	1580	810
65.63	Moved	1583	812
65.631	Moved	1587	814
65.632	Moved	1590	816
65.633	Moved	1593	818
65.634	Moved	1597	820
65.635	Moved	1600	822
65.636	Moved	1604	824
65.637	Moved	1608	826
65.638	Moved	1612	829
65.639	Moved	1616	831
65.64	Moved	1620	833
65.641	Moved	1624	836
65.642	Moved	1627	838
65.643	Moved	1631	840
65.644	Moved	1635	842
65.645	Moved	1639	845
65.646	Moved	1643	847
65.647	Moved	1648	849
65.648	Moved	1652	852
65.649	Moved	1656	854
65.65	Moved	1660	856
65.651	Moved	1664	859
65.652	Moved	1669	861
65.653	Moved	1673	864
65.654	Moved	1678	866
65.655	Moved	1682	869
65.656	Moved	1687	872
65.657	Moved	1691	874
65.658	Moved	1695	876
65.659	Moved	1699	879
65.66	Moved	1704	881
65.661	Moved	1709	884
65.662	Moved	1713	886
65.663	Moved	1718	889
65.664	Moved	1723	892
65.665	Moved	1728	894
65.666	Moved	1731	896
65.667	Moved	1736	899
65.668	Moved	1741	902
65.669	Moved	1745	905
65.67	Moved	1750	907
65.671	Moved	1755	910
65.672	Moved	1760	913
65.673	Moved	1765	916
65.674	Moved	1768	918
65.675	Moved	1773	920
65.676	Moved	1778	923
65.677	Moved	1783	926
65.678	Moved	1788	929
65.679	Moved	1793	932
65.68	Moved	1797	935
65.681	Moved	1802	937
65.682	Moved	1807	940
65.683	Moved	1811	943
65.684	Moved	1816	945
65.685	Moved	1821	948
65.686	Moved	1826	951
65.687	Moved	1831	954
65.688	Moved	1836	957
65.689	Moved	1841	960
65.69	Moved	1846	963
65.691	Moved	1849	966
65.692	Moved	1854	969
65.693	Moved	1859	971
65.694	Moved	1864	974
65.695	Moved	1869	977
65.696	Moved	1874	981
65.697	Moved	1879	984
65.698	Moved	1884	987
65.699	Moved	1888	989
65.7	Moved	1893	992
65.701	Moved	1898	995
65.702	Moved	1903	998
65.703	Moved	1908	1001
65.704	Moved	1913	1004
65.705	Moved	1918	1007
65.706	Moved	1923	1011
65.707	Moved	1927	1013
65.708	Moved	1931	1016
65.709	Moved	1937	1019
65.71	Moved	1941	1022
